Fecha,Categoría,Ventas,Cantidad,Región,Mes
2029-10-14,Ropa,205490,3,Sur,2029-10
2029-10-15,Ropa,497602,42,Norte,2029-10
2029-10-16,Deportes,183860,21,Norte,2029-10
2029-10-17,Hogar,125945,99,Centro,2029-10
2029-10-18,Ropa,223456,40,Norte,2029-10
2029-10-19,Hogar,318974,67,Norte,2029-10
2029-10-20,Juguetes,62446,25,Norte,2029-10
2029-10-21,Electrónica,418376,55,Norte,2029-10
2029-10-22,Deportes,197655,84,Centro,2029-10
2029-10-23,Hogar,437214,52,Centro,2029-10
2029-10-24,Ropa,430446,44,Sur,2029-10
2029-10-25,Hogar,150148,98,Norte,2029-10
2029-10-26,Ropa,79341,85,Sur,2029-10
2029-10-27,Hogar,41085,56,Sur,2029-10
2029-10-28,Ropa,327715,55,Norte,2029-10
2029-10-29,Juguetes,417931,87,Centro,2029-10
2029-10-30,Ropa,400452,70,Centro,2029-10
2029-10-31,Ropa,15750,77,Norte,2029-10
2029-11-01,Electrónica,386075,87,Norte,2029-11
2029-11-02,Ropa,350912,73,Centro,2029-11
2029-11-03,Electrónica,45903,81,Norte,2029-11
2029-11-04,Deportes,213561,66,Norte,2029-11
2029-11-05,Electrónica,435309,19,Norte,2029-11
2029-11-06,Juguetes,101036,83,Centro,2029-11
2029-11-07,Electrónica,97954,7,Sur,2029-11
2029-11-08,Deportes,437530,63,Sur,2029-11
2029-11-09,Juguetes,451441,42,Norte,2029-11
2029-11-10,Hogar,491201,42,Centro,2029-11
2029-11-11,Hogar,355158,59,Norte,2029-11
2029-11-12,Electrónica,438395,20,Centro,2029-11
2029-11-13,Electrónica,127305,73,Norte,2029-11
2029-11-14,Deportes,428554,17,Centro,2029-11
2029-11-15,Deportes,495651,27,Centro,2029-11
2029-11-16,Ropa,210753,47,Sur,2029-11
2029-11-17,Deportes,42101,2,Norte,2029-11
2029-11-18,Ropa,12775,63,Sur,2029-11
2029-11-19,Juguetes,121497,62,Sur,2029-11
2029-11-20,Electrónica,55619,19,Centro,2029-11
2029-11-21,Juguetes,449054,17,Norte,2029-11
2029-11-22,Deportes,262388,69,Centro,2029-11
2029-11-23,Juguetes,422755,39,Centro,2029-11
2029-11-24,Juguetes,243346,82,Centro,2029-11
2029-11-25,Juguetes,329268,71,Norte,2029-11
2029-11-26,Deportes,75149,81,Norte,2029-11
2029-11-27,Juguetes,36616,39,Centro,2029-11
2029-11-28,Ropa,482871,36,Norte,2029-11
2029-11-29,Deportes,231767,40,Centro,2029-11
2029-11-30,Juguetes,195639,45,Norte,2029-11
2029-12-01,Deportes,178171,4,Norte,2029-12
2029-12-02,Hogar,216903,25,Sur,2029-12
2029-12-03,Ropa,241318,69,Centro,2029-12
2029-12-04,Juguetes,333943,30,Sur,2029-12
2029-12-05,Hogar,362365,76,Sur,2029-12
2029-12-06,Hogar,387023,68,Centro,2029-12
2029-12-07,Deportes,297623,88,Centro,2029-12
2029-12-08,Hogar,449388,29,Norte,2029-12
2029-12-09,Ropa,371309,73,Centro,2029-12
2029-12-10,Ropa,65863,68,Sur,2029-12
2029-12-11,Electrónica,183115,51,Sur,2029-12
2029-12-12,Ropa,354713,24,Centro,2029-12
2029-12-13,Hogar,418624,14,Sur,2029-12
2029-12-14,Ropa,263347,69,Norte,2029-12
2029-12-15,Deportes,199052,18,Sur,2029-12
2029-12-16,Electrónica,486172,42,Norte,2029-12
2029-12-17,Hogar,288495,57,Sur,2029-12
2029-12-18,Electrónica,145203,83,Norte,2029-12
2029-12-19,Hogar,257908,12,Norte,2029-12
2029-12-20,Deportes,316969,82,Centro,2029-12
2029-12-21,Electrónica,283493,17,Norte,2029-12
2029-12-22,Juguetes,202003,30,Centro,2029-12
2029-12-23,Hogar,316398,88,Sur,2029-12
2029-12-24,Juguetes,310369,75,Sur,2029-12
2029-12-25,Electrónica,284597,99,Sur,2029-12
2029-12-26,Juguetes,159886,23,Norte,2029-12
2029-12-27,Juguetes,159335,81,Sur,2029-12
2029-12-28,Electrónica,87694,1,Sur,2029-12
2029-12-29,Deportes,25735,79,Centro,2029-12
2029-12-30,Juguetes,419046,32,Centro,2029-12
2029-12-31,Juguetes,320037,9,Sur,2029-12
2030-01-01,Deportes,185745,15,Sur,2030-01
2030-01-02,Juguetes,399150,28,Norte,2030-01
2030-01-03,Juguetes,230534,24,Norte,2030-01
2030-01-04,Juguetes,55066,60,Sur,2030-01
2030-01-05,Ropa,241387,35,Centro,2030-01
2030-01-06,Deportes,144445,86,Sur,2030-01
2030-01-07,Juguetes,413551,27,Norte,2030-01
2030-01-08,Deportes,426957,83,Centro,2030-01
2030-01-09,Hogar,282836,76,Centro,2030-01
2030-01-10,Hogar,450511,20,Norte,2030-01
2030-01-11,Juguetes,55541,65,Sur,2030-01
2030-01-12,Deportes,175129,85,Sur,2030-01
2030-01-13,Deportes,76983,49,Sur,2030-01
2030-01-14,Deportes,160655,1,Norte,2030-01
2030-01-15,Ropa,163837,10,Centro,2030-01
2030-01-16,Hogar,200359,47,Norte,2030-01
2030-01-17,Deportes,427122,59,Sur,2030-01
2030-01-18,Deportes,392891,96,Norte,2030-01
2030-01-19,Ropa,357247,62,Centro,2030-01
2030-01-20,Ropa,220747,86,Norte,2030-01
2030-01-21,Deportes,187597,18,Sur,2030-01
2030-01-22,Electrónica,179302,46,Centro,2030-01
2030-01-23,Deportes,422736,32,Norte,2030-01
2030-01-24,Deportes,488454,27,Norte,2030-01
2030-01-25,Ropa,455150,92,Centro,2030-01
2030-01-26,Ropa,297710,18,Centro,2030-01
2030-01-27,Deportes,345337,39,Sur,2030-01
2030-01-28,Deportes,433350,49,Centro,2030-01
2030-01-29,Deportes,413561,93,Sur,2030-01
2030-01-30,Ropa,262084,82,Norte,2030-01
2030-01-31,Deportes,131015,44,Sur,2030-01
2030-02-01,Deportes,182257,72,Norte,2030-02
2030-02-02,Juguetes,256536,54,Centro,2030-02
2030-02-03,Electrónica,234021,95,Norte,2030-02
2030-02-04,Hogar,140956,34,Centro,2030-02
2030-02-05,Electrónica,80744,71,Norte,2030-02
2030-02-06,Juguetes,305599,36,Norte,2030-02
2030-02-07,Hogar,431234,18,Norte,2030-02
2030-02-08,Deportes,326363,38,Norte,2030-02
2030-02-09,Juguetes,318135,59,Sur,2030-02
2030-02-10,Deportes,83616,9,Norte,2030-02
2030-02-11,Ropa,97438,73,Sur,2030-02
2030-02-12,Juguetes,126841,72,Centro,2030-02
2030-02-13,Ropa,150558,51,Centro,2030-02
2030-02-14,Juguetes,179934,35,Sur,2030-02
2030-02-15,Juguetes,262734,82,Centro,2030-02
2030-02-16,Ropa,68870,5,Centro,2030-02
2030-02-17,Hogar,96694,14,Norte,2030-02
2030-02-18,Electrónica,247068,92,Norte,2030-02
2030-02-19,Deportes,316000,30,Norte,2030-02
2030-02-20,Juguetes,111407,4,Sur,2030-02
2030-02-21,Deportes,489271,39,Sur,2030-02
2030-02-22,Ropa,41379,84,Centro,2030-02
2030-02-23,Deportes,336873,64,Norte,2030-02
2030-02-24,Ropa,431594,25,Sur,2030-02
2030-02-25,Deportes,246500,28,Sur,2030-02
2030-02-26,Electrónica,64353,76,Norte,2030-02
2030-02-27,Electrónica,191068,66,Sur,2030-02
2030-02-28,Electrónica,286175,78,Norte,2030-02
2030-03-01,Electrónica,221144,22,Centro,2030-03
2030-03-02,Electrónica,75982,31,Centro,2030-03
2030-03-03,Electrónica,46683,23,Centro,2030-03
2030-03-04,Ropa,124091,48,Norte,2030-03
2030-03-05,Juguetes,127797,20,Sur,2030-03
2030-03-06,Deportes,420834,38,Centro,2030-03
2030-03-07,Electrónica,16587,55,Centro,2030-03
2030-03-08,Ropa,334934,68,Centro,2030-03
2030-03-09,Ropa,303624,79,Sur,2030-03
2030-03-10,Ropa,239602,88,Sur,2030-03
2030-03-11,Juguetes,161599,89,Norte,2030-03
2030-03-12,Deportes,295713,1,Centro,2030-03
2030-03-13,Juguetes,283295,7,Sur,2030-03
2030-03-14,Hogar,474310,57,Norte,2030-03
2030-03-15,Ropa,200246,95,Centro,2030-03
2030-03-16,Hogar,54739,12,Sur,2030-03
2030-03-17,Electrónica,42954,5,Sur,2030-03
2030-03-18,Electrónica,253935,50,Norte,2030-03
2030-03-19,Juguetes,119373,42,Centro,2030-03
2030-03-20,Deportes,438519,12,Centro,2030-03
2030-03-21,Hogar,44700,18,Sur,2030-03
2030-03-22,Deportes,496252,66,Centro,2030-03
2030-03-23,Juguetes,133728,74,Norte,2030-03
2030-03-24,Electrónica,470784,79,Sur,2030-03
2030-03-25,Deportes,338932,94,Sur,2030-03
2030-03-26,Deportes,81045,17,Norte,2030-03
2030-03-27,Electrónica,441058,68,Sur,2030-03
2030-03-28,Hogar,154972,71,Centro,2030-03
2030-03-29,Electrónica,400136,62,Centro,2030-03
2030-03-30,Deportes,352203,41,Sur,2030-03
2030-03-31,Hogar,11881,95,Norte,2030-03
2030-04-01,Hogar,436253,34,Norte,2030-04
2030-04-02,Electrónica,404846,70,Centro,2030-04
2030-04-03,Deportes,292933,45,Norte,2030-04
2030-04-04,Juguetes,398227,58,Sur,2030-04
2030-04-05,Deportes,98059,51,Sur,2030-04
2030-04-06,Ropa,224566,34,Centro,2030-04
2030-04-07,Juguetes,318295,44,Centro,2030-04
2030-04-08,Hogar,452136,15,Centro,2030-04
2030-04-09,Juguetes,119388,78,Norte,2030-04
2030-04-10,Hogar,208303,70,Sur,2030-04
2030-04-11,Hogar,483573,50,Sur,2030-04
2030-04-12,Juguetes,275406,32,Sur,2030-04
2030-04-13,Hogar,339125,67,Centro,2030-04
2030-04-14,Hogar,393095,3,Sur,2030-04
2030-04-15,Ropa,395243,86,Norte,2030-04
2030-04-16,Deportes,91972,86,Norte,2030-04
2030-04-17,Deportes,347629,74,Sur,2030-04
2030-04-18,Ropa,64722,51,Centro,2030-04
2030-04-19,Juguetes,361643,67,Sur,2030-04
2030-04-20,Electrónica,191890,76,Norte,2030-04
2030-04-21,Electrónica,433148,93,Norte,2030-04
2030-04-22,Electrónica,279045,48,Norte,2030-04
2030-04-23,Ropa,127473,17,Sur,2030-04
2030-04-24,Ropa,280741,7,Norte,2030-04
2030-04-25,Hogar,401775,13,Centro,2030-04
2030-04-26,Electrónica,336053,66,Sur,2030-04
2030-04-27,Juguetes,344535,4,Sur,2030-04
2030-04-28,Juguetes,225286,10,Norte,2030-04
2030-04-29,Electrónica,411479,88,Norte,2030-04
2030-04-30,Electrónica,335437,17,Centro,2030-04
2030-05-01,Electrónica,253896,52,Sur,2030-05
2030-05-02,Ropa,166877,6,Norte,2030-05
2030-05-03,Ropa,494895,83,Centro,2030-05
2030-05-04,Ropa,21874,69,Norte,2030-05
2030-05-05,Deportes,234137,96,Sur,2030-05
2030-05-06,Juguetes,358546,74,Norte,2030-05
2030-05-07,Juguetes,286223,9,Sur,2030-05
2030-05-08,Hogar,453066,91,Norte,2030-05
2030-05-09,Ropa,344923,77,Sur,2030-05
2030-05-10,Deportes,105408,83,Centro,2030-05
2030-05-11,Deportes,412234,21,Sur,2030-05
2030-05-12,Juguetes,130606,24,Centro,2030-05
2030-05-13,Ropa,452716,4,Sur,2030-05
2030-05-14,Hogar,130062,24,Centro,2030-05
2030-05-15,Ropa,22100,59,Norte,2030-05
2030-05-16,Electrónica,329165,99,Sur,2030-05
2030-05-17,Ropa,160872,3,Norte,2030-05
2030-05-18,Electrónica,400270,68,Centro,2030-05
2030-05-19,Electrónica,204472,40,Sur,2030-05
2030-05-20,Hogar,364590,48,Sur,2030-05
2030-05-21,Juguetes,301581,54,Norte,2030-05
2030-05-22,Ropa,244196,35,Sur,2030-05
2030-05-23,Electrónica,217609,95,Sur,2030-05
2030-05-24,Ropa,449891,56,Norte,2030-05
2030-05-25,Juguetes,161014,89,Sur,2030-05
2030-05-26,Juguetes,293006,40,Norte,2030-05
2030-05-27,Deportes,283813,77,Norte,2030-05
2030-05-28,Juguetes,393363,68,Norte,2030-05
2030-05-29,Hogar,194844,46,Norte,2030-05
2030-05-30,Electrónica,288060,78,Norte,2030-05
2030-05-31,Deportes,283022,13,Centro,2030-05
2030-06-01,Hogar,275129,27,Centro,2030-06
2030-06-02,Ropa,214720,6,Norte,2030-06
2030-06-03,Electrónica,51235,17,Centro,2030-06
2030-06-04,Juguetes,291075,36,Centro,2030-06
2030-06-05,Electrónica,102876,99,Sur,2030-06
2030-06-06,Ropa,10336,81,Norte,2030-06
2030-06-07,Deportes,315077,2,Centro,2030-06
2030-06-08,Deportes,488115,77,Sur,2030-06
2030-06-09,Deportes,317680,52,Sur,2030-06
2030-06-10,Juguetes,79504,66,Norte,2030-06
2030-06-11,Hogar,109214,52,Norte,2030-06
2030-06-12,Hogar,192220,92,Sur,2030-06
2030-06-13,Electrónica,123936,43,Norte,2030-06
2030-06-14,Juguetes,26279,90,Norte,2030-06
2030-06-15,Deportes,209737,22,Sur,2030-06
2030-06-16,Deportes,113751,55,Sur,2030-06
2030-06-17,Ropa,376577,67,Norte,2030-06
2030-06-18,Ropa,81386,99,Centro,2030-06
2030-06-19,Deportes,96124,60,Norte,2030-06
2030-06-20,Deportes,377894,58,Centro,2030-06
2030-06-21,Juguetes,349629,12,Sur,2030-06
2030-06-22,Hogar,346199,88,Centro,2030-06
2030-06-23,Ropa,101911,69,Sur,2030-06
2030-06-24,Hogar,370762,84,Norte,2030-06
2030-06-25,Juguetes,480489,39,Norte,2030-06
2030-06-26,Deportes,207742,13,Sur,2030-06
2030-06-27,Hogar,479690,41,Sur,2030-06
2030-06-28,Deportes,457244,57,Sur,2030-06
2030-06-29,Deportes,231094,53,Norte,2030-06
2030-06-30,Electrónica,386036,12,Norte,2030-06
2030-07-01,Hogar,494848,13,Centro,2030-07
2030-07-02,Hogar,247723,74,Sur,2030-07
2030-07-03,Deportes,343272,97,Centro,2030-07
2030-07-04,Juguetes,421324,57,Norte,2030-07
2030-07-05,Electrónica,324639,40,Centro,2030-07
2030-07-06,Deportes,92806,80,Centro,2030-07
2030-07-07,Ropa,365329,45,Norte,2030-07
2030-07-08,Ropa,217605,35,Norte,2030-07
2030-07-09,Electrónica,240097,3,Sur,2030-07
2030-07-10,Juguetes,460046,5,Centro,2030-07
2030-07-11,Deportes,477856,90,Norte,2030-07
2030-07-12,Hogar,455725,11,Norte,2030-07
2030-07-13,Electrónica,207478,71,Centro,2030-07
2030-07-14,Juguetes,497436,56,Norte,2030-07
2030-07-15,Hogar,180591,10,Sur,2030-07
2030-07-16,Ropa,321793,34,Sur,2030-07
2030-07-17,Ropa,175596,67,Centro,2030-07
2030-07-18,Hogar,499709,72,Sur,2030-07
2030-07-19,Electrónica,174957,31,Norte,2030-07
2030-07-20,Ropa,447585,75,Norte,2030-07
2030-07-21,Deportes,242204,71,Norte,2030-07
2030-07-22,Hogar,367546,66,Norte,2030-07
2030-07-23,Hogar,302820,70,Centro,2030-07
2030-07-24,Ropa,336237,41,Sur,2030-07
2030-07-25,Electrónica,450980,63,Sur,2030-07
2030-07-26,Deportes,191871,32,Norte,2030-07
2030-07-27,Electrónica,351558,20,Centro,2030-07
2030-07-28,Juguetes,365239,57,Norte,2030-07
2030-07-29,Juguetes,253154,98,Norte,2030-07
2030-07-30,Ropa,82307,50,Centro,2030-07
2030-07-31,Ropa,485278,80,Centro,2030-07
2030-08-01,Ropa,367576,25,Norte,2030-08
2030-08-02,Juguetes,304067,12,Sur,2030-08
2030-08-03,Electrónica,389593,71,Norte,2030-08
2030-08-04,Electrónica,245998,39,Sur,2030-08
2030-08-05,Ropa,481604,17,Sur,2030-08
2030-08-06,Deportes,319718,45,Centro,2030-08
2030-08-07,Electrónica,446607,11,Centro,2030-08
2030-08-08,Juguetes,131757,70,Norte,2030-08
2030-08-09,Hogar,63664,23,Sur,2030-08
2030-08-10,Hogar,339528,91,Sur,2030-08
2030-08-11,Hogar,303171,70,Norte,2030-08
2030-08-12,Deportes,176536,38,Norte,2030-08
2030-08-13,Ropa,306629,2,Norte,2030-08
2030-08-14,Juguetes,269438,86,Centro,2030-08
2030-08-15,Deportes,160528,84,Norte,2030-08
2030-08-16,Juguetes,478011,89,Norte,2030-08
2030-08-17,Juguetes,307698,79,Sur,2030-08
2030-08-18,Ropa,319066,93,Norte,2030-08
2030-08-19,Hogar,285553,72,Sur,2030-08
2030-08-20,Ropa,210399,37,Sur,2030-08
2030-08-21,Deportes,232472,49,Centro,2030-08
2030-08-22,Deportes,308783,52,Norte,2030-08
2030-08-23,Deportes,241182,33,Norte,2030-08
2030-08-24,Ropa,466843,22,Sur,2030-08
2030-08-25,Juguetes,486640,5,Centro,2030-08
2030-08-26,Juguetes,291836,18,Centro,2030-08
2030-08-27,Electrónica,99037,38,Norte,2030-08
2030-08-28,Deportes,219912,37,Sur,2030-08
2030-08-29,Juguetes,195272,94,Norte,2030-08
2030-08-30,Electrónica,234135,95,Norte,2030-08
2030-08-31,Juguetes,198487,64,Norte,2030-08
2030-09-01,Deportes,28074,10,Norte,2030-09
2030-09-02,Hogar,156621,79,Sur,2030-09
2030-09-03,Deportes,302107,42,Centro,2030-09
2030-09-04,Ropa,494672,48,Norte,2030-09
2030-09-05,Juguetes,237434,44,Norte,2030-09
2030-09-06,Juguetes,242679,82,Norte,2030-09
2030-09-07,Ropa,62265,87,Norte,2030-09
2030-09-08,Ropa,26061,97,Centro,2030-09
2030-09-09,Hogar,461442,16,Centro,2030-09
2030-09-10,Juguetes,169882,54,Centro,2030-09
2030-09-11,Juguetes,463222,35,Centro,2030-09
2030-09-12,Hogar,123502,98,Norte,2030-09
2030-09-13,Electrónica,294944,28,Sur,2030-09
2030-09-14,Hogar,388336,2,Centro,2030-09
2030-09-15,Deportes,266505,94,Centro,2030-09
2030-09-16,Juguetes,117228,13,Norte,2030-09
2030-09-17,Ropa,216548,41,Norte,2030-09
2030-09-18,Deportes,472676,80,Norte,2030-09
2030-09-19,Juguetes,460983,59,Norte,2030-09
2030-09-20,Hogar,300198,69,Sur,2030-09
2030-09-21,Deportes,478535,92,Sur,2030-09
2030-09-22,Juguetes,186469,53,Centro,2030-09
2030-09-23,Electrónica,23233,45,Sur,2030-09
2030-09-24,Electrónica,252277,20,Centro,2030-09
2030-09-25,Ropa,493236,24,Centro,2030-09
2030-09-26,Juguetes,166140,61,Sur,2030-09
2030-09-27,Electrónica,337871,91,Centro,2030-09
2030-09-28,Hogar,362754,94,Norte,2030-09
2030-09-29,Juguetes,342597,58,Centro,2030-09
2030-09-30,Hogar,114135,27,Norte,2030-09
2030-10-01,Hogar,429048,26,Sur,2030-10
2030-10-02,Electrónica,380608,7,Sur,2030-10
2030-10-03,Juguetes,227314,42,Centro,2030-10
2030-10-04,Deportes,23682,47,Norte,2030-10
2030-10-05,Electrónica,495514,53,Centro,2030-10
2030-10-06,Electrónica,164455,59,Sur,2030-10
2030-10-07,Juguetes,330304,38,Centro,2030-10
2030-10-08,Juguetes,234404,69,Centro,2030-10
2030-10-09,Hogar,295810,87,Norte,2030-10
2030-10-10,Juguetes,330961,92,Sur,2030-10
2030-10-11,Hogar,101198,98,Centro,2030-10
2030-10-12,Electrónica,437858,53,Norte,2030-10
2030-10-13,Ropa,51830,15,Centro,2030-10
2030-10-14,Deportes,20234,96,Norte,2030-10
2030-10-15,Electrónica,67616,26,Norte,2030-10
2030-10-16,Juguetes,281365,48,Centro,2030-10
2030-10-17,Deportes,152482,95,Sur,2030-10
2030-10-18,Ropa,221127,19,Sur,2030-10
2030-10-19,Ropa,202485,9,Norte,2030-10
2030-10-20,Hogar,11051,64,Sur,2030-10
2030-10-21,Deportes,382673,93,Norte,2030-10
2030-10-22,Hogar,478517,54,Sur,2030-10
2030-10-23,Electrónica,86918,51,Centro,2030-10
2030-10-24,Deportes,88116,39,Sur,2030-10
2030-10-25,Electrónica,394370,4,Norte,2030-10
2030-10-26,Hogar,459779,3,Norte,2030-10
2030-10-27,Deportes,238931,64,Sur,2030-10
2030-10-28,Hogar,316901,29,Centro,2030-10
2030-10-29,Deportes,393152,11,Norte,2030-10
2030-10-30,Hogar,218547,97,Norte,2030-10
2030-10-31,Ropa,454473,58,Norte,2030-10
2030-11-01,Hogar,236572,75,Norte,2030-11
2030-11-02,Ropa,141379,27,Norte,2030-11
2030-11-03,Hogar,66889,97,Centro,2030-11
2030-11-04,Deportes,472111,21,Sur,2030-11
2030-11-05,Deportes,236256,39,Centro,2030-11
2030-11-06,Deportes,308088,95,Centro,2030-11
2030-11-07,Juguetes,371699,46,Norte,2030-11
2030-11-08,Electrónica,48134,66,Centro,2030-11
2030-11-09,Deportes,430539,91,Norte,2030-11
2030-11-10,Ropa,212834,36,Centro,2030-11
2030-11-11,Deportes,490441,75,Norte,2030-11
2030-11-12,Juguetes,237579,82,Norte,2030-11
2030-11-13,Ropa,35954,65,Centro,2030-11
2030-11-14,Juguetes,196093,63,Centro,2030-11
2030-11-15,Ropa,362103,99,Sur,2030-11
2030-11-16,Hogar,236999,35,Sur,2030-11
2030-11-17,Electrónica,220938,31,Sur,2030-11
2030-11-18,Electrónica,211499,28,Centro,2030-11
2030-11-19,Juguetes,277136,1,Centro,2030-11
2030-11-20,Electrónica,11961,25,Norte,2030-11
2030-11-21,Juguetes,22497,43,Sur,2030-11
2030-11-22,Juguetes,435767,84,Norte,2030-11
2030-11-23,Juguetes,479600,67,Norte,2030-11
2030-11-24,Electrónica,266446,63,Norte,2030-11
2030-11-25,Juguetes,458971,51,Norte,2030-11
2030-11-26,Electrónica,285399,2,Sur,2030-11
2030-11-27,Juguetes,145639,82,Norte,2030-11
2030-11-28,Deportes,320991,64,Centro,2030-11
2030-11-29,Juguetes,245889,74,Centro,2030-11
2030-11-30,Ropa,189075,69,Centro,2030-11
2030-12-01,Juguetes,30389,9,Sur,2030-12
2030-12-02,Hogar,185595,2,Norte,2030-12
2030-12-03,Juguetes,395946,34,Sur,2030-12
2030-12-04,Ropa,333720,60,Norte,2030-12
2030-12-05,Ropa,316063,61,Sur,2030-12
2030-12-06,Electrónica,223175,31,Sur,2030-12
2030-12-07,Deportes,13358,10,Norte,2030-12
2030-12-08,Juguetes,360679,76,Sur,2030-12
2030-12-09,Electrónica,262557,36,Norte,2030-12
2030-12-10,Deportes,217596,85,Centro,2030-12
2030-12-11,Juguetes,264488,49,Centro,2030-12
2030-12-12,Hogar,115982,70,Centro,2030-12
2030-12-13,Juguetes,238129,49,Sur,2030-12
2030-12-14,Ropa,277842,3,Centro,2030-12
2030-12-15,Ropa,338953,74,Norte,2030-12
2030-12-16,Hogar,103079,5,Centro,2030-12
2030-12-17,Electrónica,65805,90,Centro,2030-12
2030-12-18,Deportes,172421,61,Sur,2030-12
2030-12-19,Juguetes,217849,85,Norte,2030-12
2030-12-20,Ropa,453464,90,Sur,2030-12
2030-12-21,Electrónica,347177,26,Sur,2030-12
2030-12-22,Hogar,248483,72,Norte,2030-12
2030-12-23,Ropa,370383,5,Sur,2030-12
2030-12-24,Hogar,402551,15,Norte,2030-12
2030-12-25,Juguetes,54041,16,Centro,2030-12
2030-12-26,Deportes,304098,1,Norte,2030-12
2030-12-27,Ropa,280146,16,Norte,2030-12
2030-12-28,Ropa,341927,37,Norte,2030-12
2030-12-29,Juguetes,117524,3,Sur,2030-12
2030-12-30,Electrónica,228306,52,Norte,2030-12
2030-12-31,Deportes,397001,47,Norte,2030-12
2031-01-01,Ropa,29738,95,Norte,2031-01
2031-01-02,Deportes,282847,13,Centro,2031-01
2031-01-03,Ropa,123776,80,Norte,2031-01
2031-01-04,Deportes,190494,55,Sur,2031-01
2031-01-05,Hogar,486322,21,Norte,2031-01
2031-01-06,Ropa,202971,66,Norte,2031-01
2031-01-07,Deportes,415608,54,Centro,2031-01
2031-01-08,Electrónica,316868,27,Norte,2031-01
2031-01-09,Hogar,304443,38,Sur,2031-01
2031-01-10,Hogar,287785,90,Norte,2031-01
2031-01-11,Electrónica,351678,58,Sur,2031-01
2031-01-12,Deportes,278449,62,Centro,2031-01
2031-01-13,Juguetes,239334,46,Norte,2031-01
2031-01-14,Electrónica,290926,89,Centro,2031-01
2031-01-15,Deportes,350401,11,Norte,2031-01
2031-01-16,Electrónica,246371,72,Sur,2031-01
2031-01-17,Electrónica,87963,8,Centro,2031-01
2031-01-18,Ropa,131987,97,Norte,2031-01
2031-01-19,Deportes,161638,71,Sur,2031-01
2031-01-20,Juguetes,134591,64,Centro,2031-01
2031-01-21,Ropa,77766,21,Norte,2031-01
2031-01-22,Electrónica,16511,72,Centro,2031-01
2031-01-23,Electrónica,124816,63,Norte,2031-01
2031-01-24,Electrónica,259432,85,Sur,2031-01
2031-01-25,Deportes,429393,64,Sur,2031-01
2031-01-26,Deportes,276909,20,Centro,2031-01
2031-01-27,Ropa,161426,8,Centro,2031-01
2031-01-28,Juguetes,296073,58,Norte,2031-01
2031-01-29,Ropa,169892,46,Sur,2031-01
2031-01-30,Hogar,121576,31,Norte,2031-01
2031-01-31,Electrónica,432739,93,Sur,2031-01
2031-02-01,Electrónica,81088,9,Centro,2031-02
2031-02-02,Electrónica,469379,15,Norte,2031-02
2031-02-03,Ropa,87525,94,Norte,2031-02
2031-02-04,Ropa,23780,26,Sur,2031-02
2031-02-05,Electrónica,278733,10,Sur,2031-02
2031-02-06,Ropa,438028,29,Sur,2031-02
2031-02-07,Deportes,365808,80,Centro,2031-02
2031-02-08,Deportes,449155,36,Norte,2031-02
2031-02-09,Ropa,454709,84,Sur,2031-02
2031-02-10,Electrónica,114188,37,Centro,2031-02
2031-02-11,Ropa,103326,86,Sur,2031-02
2031-02-12,Ropa,313097,71,Norte,2031-02
2031-02-13,Ropa,75785,23,Sur,2031-02
2031-02-14,Hogar,29309,41,Norte,2031-02
2031-02-15,Deportes,64195,93,Centro,2031-02
2031-02-16,Juguetes,35901,80,Centro,2031-02
2031-02-17,Juguetes,164648,28,Sur,2031-02
2031-02-18,Hogar,434724,48,Norte,2031-02
2031-02-19,Ropa,477927,38,Norte,2031-02
2031-02-20,Hogar,35464,31,Norte,2031-02
2031-02-21,Hogar,463497,14,Sur,2031-02
2031-02-22,Electrónica,288404,97,Norte,2031-02
2031-02-23,Deportes,134997,73,Norte,2031-02
2031-02-24,Juguetes,307584,91,Norte,2031-02
2031-02-25,Ropa,367226,88,Norte,2031-02
2031-02-26,Juguetes,377727,77,Sur,2031-02
2031-02-27,Juguetes,66683,90,Sur,2031-02
2031-02-28,Deportes,396350,29,Norte,2031-02
2031-03-01,Juguetes,182502,51,Norte,2031-03
2031-03-02,Juguetes,405203,49,Centro,2031-03
2031-03-03,Hogar,166177,43,Centro,2031-03
2031-03-04,Deportes,88484,92,Norte,2031-03
2031-03-05,Electrónica,259819,92,Norte,2031-03
2031-03-06,Ropa,416242,72,Centro,2031-03
2031-03-07,Juguetes,340453,87,Centro,2031-03
2031-03-08,Ropa,318071,93,Norte,2031-03
2031-03-09,Electrónica,216486,5,Sur,2031-03
2031-03-10,Ropa,460751,42,Sur,2031-03
2031-03-11,Electrónica,315090,7,Norte,2031-03
2031-03-12,Hogar,398647,42,Norte,2031-03
2031-03-13,Juguetes,459777,36,Centro,2031-03
2031-03-14,Electrónica,151449,27,Centro,2031-03
2031-03-15,Ropa,63592,58,Sur,2031-03
2031-03-16,Juguetes,148419,46,Norte,2031-03
2031-03-17,Hogar,305920,66,Centro,2031-03
2031-03-18,Juguetes,406999,25,Sur,2031-03
2031-03-19,Electrónica,65798,73,Sur,2031-03
2031-03-20,Hogar,145370,27,Sur,2031-03
2031-03-21,Ropa,342348,1,Centro,2031-03
2031-03-22,Hogar,358351,87,Centro,2031-03
2031-03-23,Hogar,372500,74,Norte,2031-03
2031-03-24,Deportes,458377,42,Norte,2031-03
2031-03-25,Hogar,332796,52,Sur,2031-03
2031-03-26,Hogar,437700,25,Sur,2031-03
